"","album_name","track_title","track_n","lyric","line"
"5322","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I mean a nigga did a lot of waiting",8
"5323","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"We ain't married but tonight I need some consummation",9
"5324","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"May the Lord forgive us, may the gods be with us",10
"5325","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"In that magic hour I seen good Christians",11
"5326","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Make rash decisions, oh she do it",12
"5327","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"What happened to religion? Oh, she lose it",13
"5328","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"She putting on her make up, she casually allure",14
"5329","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Text message break ups, the casualty of tour",15
"5330","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"How she gon' wake up and not love me no more?",16
"5331","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I thought I was the asshole, I guess it's rubbing off",17
"5332","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Hood phenomenon, the LeBron of rhyme",18
"5333","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Hard to be humble when you stunting on a jumbotron",19
"5334","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I'm looking at her like this what you really wanted, huh?",20
"5335","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Why we argue anyway? Oh, I forgot, it's summertime",21
"5336","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Put your hands to the constellations",22
"5337","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"The way you look should be a sin, you my sensation",23
"5338","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I know I'm preaching to the congregation",24
"5339","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"We love Jesus but she done learned a lot from Satan",25
"5340","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"(Satan, Satan, Satan)",26
"5341","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I mean a nigga did a lot of waiting",27
"5342","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"We ain't married but tonight I need some consummation",28
"5343","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"When the sun go down it's the magic hour, the magic hour",29
"5344","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"And outta all the colors that'll fill up the skies",30
"5345","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"You got green on your mind, I can see it in your eyes",31
"5346","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Why you standing there with your face screwed up?",32
"5347","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Don't leave while you're hot that's how Mase screwed up",33
"5348","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Throwing shit around, the whole place screwed up",34
"5349","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Maybe I should call Mase so he could pray for us",35
"5350","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I hit the Jamaican spot, at the bar, take a seat",36
"5351","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I ordered the jerk, she said you are what you eat",37
"5352","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"You see I always loved that sense of humor",38
"5353","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"But tonight you should have seen how quiet the room was",39
"5354","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"The Lyor Cohen of Dior Homme",40
"5355","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"That's ""Dior Homme"", not ""Dior, homie""",41
"5356","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"The crib Scarface, could it be more Tony?",42
"5357","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"You love me for me? Could you be more phony?",43
"5358","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Put your hands to the constellations",44
"5359","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"The way you look should be a sin, you my sensation",45
"5360","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Haven't said a word- Haven't said a word to me this evening",46
"5361","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Cat got your tongue?",47
"5362","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Lookin' at my bitch I bet she give your ass a bone",48
"5363","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Lookin' at my wrist it'll turn your ass to stone",49
"5364","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Stretch limousine, sipping Rosé all alone",50
"5365","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Double-headed monster with a mind of his own",51
"5366","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Cherry red chariot, excess is just my character",52
"5367","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"All black tux, nigga shoes lavender",53
"5368","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I never needed acceptance from all you outsiders",54
"5369","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Had cyphers with Yeezy before his mouth wired",55
"5370","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Before his jaw shattered",56
"5371","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"climbing up the Lord's ladder",57
"5372","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"We still speeding, running signs like they don't matter",58
"5373","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Uh, hater talking never made me mad",59
"5374","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Never that not when I'm in my favorite papertag",60
"5375","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Therefore G4's at the Clearport",61
"5376","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"When it come to tools fool I'm a Pep Boy",62
"5377","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"When it came to dope I was quick to export",63
"5378","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Never tired of ballin' so it's on to the next sport",64
"5379","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"New Mercedes sedan, the Lex sport",65
"5380","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"So many cars DMV thought it was mail fraud",66
"5381","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Different traps, I was getting mail from",67
"5382","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Polk County, Jacksonville, rep Melbourne",68
"5383","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Whole clique appetite's had tapeworms",69
"5384","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Spinning Teddy Pendergrass vinyl as my J burns",70
"5385","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I shed a tear before the night's over",71
"5386","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"God bless the man I put this ice over",72
"5387","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Getting 2Pac money twice over",73
"5388","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Still a real nigga, red Coogi sweater, dice roller",74
"5389","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I'm making love to the angel of death",75
"5390","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Catching feelings never stumble, retracing my steps",76
"5391","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Look at ya, look at ya, look at ya, look at ya",1
"5392","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Look at ya, look at ya, look at ya, look at ya",2
"5393","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Look at ya, look at ya, look at ya, look at ya",3
"5394","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Look at ya, look at ya, look at ya, look at ya",4
"5395","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Ladies and gentlemen, l-ladies and gentlemen",5
"5396","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"And I always find, yeah, I always find something wrong",6
"5397","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"You been putting up with my shit just way too long",7
"5398","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I'm so gifted at finding what I don't like the most",8
"5399","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"So I think it's time for us to have a toast",9
"5400","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the douchebags",10
"5401","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the assholes",11
"5402","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the scumbags",12
"5403","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Every one of them that I know",13
"5404","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the jerk-offs",14
"5405","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"That'll never take work off",15
"5406","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Baby, I got a plan",16
"5407","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Run away fast as you can",17
"5408","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"She find pictures in my e-mail",18
"5409","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I sent this bitch a picture of my dick",19
"5410","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I don't know what it is with females",20
"5411","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"But I'm not too good with that shit",21
"5412","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"See, I could have me a good girl",22
"5413","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"And still be addicted to them hoodrats",23
"5414","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"And I just blame everything on you",24
"5415","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"At least you know that's what I'm good at",25
"5416","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"And I always find, yeah, I always find",26
"5417","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Yeah I always find something wrong",27
"5418","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"You been putting up with my shit just way too long",28
"5419","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I'm so gifted at finding what I don't like the most",29
"5420","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"So I think it's time for us to have a toast",30
"5421","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the douchebags",31
"5422","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the assholes",32
"5423","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the scumbags",33
"5424","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Every one of them that I know",34
"5425","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the jerk-offs",35
"5426","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"That'll never take work off",36
"5427","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Baby, I got a plan",37
"5428","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Run away fast as you can",38
"5429","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Run away from me, baby, run away",39
"5430","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Run away from me, baby, run away",40
"5431","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"When it starts to get crazy, why can't she just, run away?",41
"5432","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Baby, I got a plan, run away fast as you can",42
"5433","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"24/7, 365, pussy stays on my mind",43
"5434","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I-I-I-I did it, all right, all right, I admit it",44
"5435","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Now pick your next move, you could leave or live wit' it",45
"5436","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Ichabod Crane with that motherfucking top off",46
"5437","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Split and go where? Back to wearing knockoffs, haha",47
"5438","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Knock it off, Neiman's, shop it off",48
"5439","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's talk over mai tais, waitress, top it off",49
"5440","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Hoes like vultures, wanna fly in your Freddy loafers",50
"5441","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"You can't blame 'em, they ain't never seen Versace sofas",51
"5442","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Every bag, every blouse, every bracelet",52
"5443","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Comes with a price tag, baby, face it",53
"5444","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"You should leave if you can't accept the basics",54
"5445","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Plenty hoes in the balla-nigga matrix",55
"5446","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Invisibly set, the Rolex is faceless",56
"5447","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I'm just young, rich, and tasteless",57
"5448","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"P!",58
"5449","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Never was much of a romantic",59
"5450","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I could never take the intimacy",60
"5451","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"And I know I did damage",61
"5452","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Cause the look in your eyes is killing me",62
"5453","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I guess you are at an advantage",63
"5454","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Cause you can blame me for everything",64
"5455","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"And I don't know how I'mma manage",65
"5456","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"If one day you just up and leave",66
"5457","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"And I always find, yeah, I always find something wrong",67
"5458","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"You been putting up with my shit just way too long",68
"5459","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"I'm so gifted at finding what I don't like the most",69
"5460","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"So I think it's time for us to have a toast",70
"5461","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the douchebags",71
"5462","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the assholes",72
"5463","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the scumbags",73
"5464","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Every one of them that I know",74
"5465","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Let's have a toast for the jerk-offs",75
"5466","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"That'll never take work off",76
"5467","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Baby, I got a plan",77
"5468","My Beautiful Dark Twisted Fantasy","Runaway (Ft. Pusha-T)",9,"Run away fast as you can",78
"5469","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"I think I just fell in love with a porn star",1
"5470","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Turn the camera on, she a born star",2
"5471","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Turn the corners in a foreign car",3
"5472","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Call the coroners, do the CPR",4
"5473","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"She gave that old nigga a ulcer",5
"5474","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Her bittersweet taste made his gold teeth ache",6
"5475","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Make her knees shake, make a priest faint",7
"5476","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Make a nun cum, make her cremate",8
"5477","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Move downtown, cop a sweet space",9
"5478","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Livin' life like we won the sweepstakes, what",10
"5479","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"We headed to hell for heaven's sakes, huh",11
"5480","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Well I'mma levitate, make the devil wait, yeah!",12
"5481","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Have you lost your mind?",13
"5482","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"Tell me when you think we crossed the line",14
"5483","My Beautiful Dark Twisted Fantasy","Hell of a Life",10,"No more drugs for me, pussy and religion is all I need",15
